Date,0788.HK,9901.HK,AC.PA,AENA.MC,AGL.MI,ALSEA.MX,AMS.MC,ANGI,ATHM,ATL.MI,BABA,BEKE,BIDU,CIEL3.SA,CINE.L,COTY,DUFN.SW,EDU,IRTC,JSG.L,KC,KRN.DE,MEL.MC,MSGE,MTX.DE,NOK,PLAY,PROSF,REAL,SABR,SPY,SSPG.L,TAL,TCEHY,TKA.DE,WYNN,YSG
2017-11-30,,,40.002750396728516,137.6296844482422,10.357332229614258,60.899169921875,58.04189682006836,11.579999923706055,53.81138610839844,26.171878814697266,177.0800018310547,,238.5800018310547,18.595373153686523,180.9210662841797,15.674577713012695,113.00715637207031,8.486000061035156,55.5,128.90533447265625,,100.90593719482422,10.795320510864258,,141.60081481933594,4.712520122528076,51.95018768310547,,,18.330169677734375,247.65956115722656,631.0120239257812,27.8799991607666,50.65817642211914,22.643024444580078,148.8765869140625,
2017-12-01,,,40.2305793762207,137.09449768066406,10.434626579284668,60.958499908447266,57.831077575683594,11.510000228881836,54.034915924072266,25.871809005737305,174.61000061035156,,235.07000732421875,18.774024963378906,179.4407958984375,15.51082706451416,112.28888702392578,8.428000450134277,53.349998474121094,128.90533447265625,,101.38011169433594,10.679604530334473,,139.06973266601562,4.656083106994629,51.85222625732422,,,18.063180923461914,247.14553833007812,635.4110717773438,27.989999771118164,48.53009796142578,21.978212356567383,149.75245666503906,
2017-12-04,,,40.98525619506836,139.48231506347656,10.869401931762695,60.681636810302734,58.291046142578125,11.09000015258789,54.02519989013672,26.1249942779541,169.5800018310547,,229.66000366210938,18.985149383544922,179.60533142089844,15.974784851074219,112.92733764648438,8.468999862670898,52.290000915527344,129.1405487060547,,102.18621826171875,10.669960975646973,,141.97579956054688,4.45855188369751,52.94941711425781,,,18.2473087310791,246.84646606445312,638.8325805664062,27.329999923706055,48.3420295715332,22.514986038208008,148.86717224121094,
2017-12-05,,,40.429927825927734,138.78245544433594,10.869401931762695,60.83984375,58.91391372680664,11.020000457763672,55.910587310791016,26.1249942779541,168.9600067138672,,231.75,19.066354751586914,178.78292846679688,16.047565460205078,112.28888702392578,8.447999954223633,52.310001373291016,129.3757781982422,,102.56556701660156,10.833891868591309,,142.9601287841797,4.420927047729492,51.81304168701172,,,18.201282501220703,245.95867919921875,637.3662109375,27.780000686645508,47.5303955078125,22.219512939453125,150.16680908203125,
2017-12-06,,,40.15938186645508,139.9763641357422,10.763124465942383,60.958499908447266,58.521026611328125,10.850000381469727,56.377071380615234,26.115615844726562,172.6300048828125,,231.14999389648438,19.228757858276367,175.32899475097656,16.038469314575195,112.5282974243164,8.887999534606934,51.959999084472656,131.02236938476562,,102.32847595214844,10.857999801635742,,142.1632843017578,4.439739227294922,51.64649963378906,,,17.667301177978516,246.00543212890625,638.3436889648438,29.06999969482422,47.14437484741211,22.145647048950195,148.6599884033203,
2017-12-07,,,40.164127349853516,139.3999786376953,10.966019630432129,61.106815338134766,58.19521713256836,11.050000190734863,57.49470520019531,26.20001220703125,174.47000122070312,,233.00999450683594,19.01763343811035,170.88819885253906,16.01117706298828,111.49080657958984,8.888999938964844,52.7599983215332,129.8462371826172,,102.233642578125,10.983359336853027,,139.21034240722656,4.355083465576172,53.84088897705078,,,18.155248641967773,246.78109741210938,635.8997802734375,29.75,48.10447692871094,22.209665298461914,149.66763305664062,
2017-12-08,,,40.895076751708984,138.9059600830078,10.966019630432129,62.18458938598633,58.252716064453125,11.039999961853027,55.00676727294922,26.02184295654297,177.6199951171875,,234.58999633789062,18.944547653198242,172.69741821289062,16.1749267578125,110.93215942382812,9.00100040435791,52.400001525878906,131.02236938476562,,102.0439682006836,11.084609985351562,,139.16348266601562,4.364489555358887,54.05641174316406,,,17.76857566833496,248.12684631347656,646.6529541015625,29.040000915527344,49.96531295776367,22.55438232421875,150.25155639648438,
2017-12-11,,,40.43467330932617,138.32958984375,10.72447681427002,61.78907775878906,57.49569320678711,10.8100004196167,57.37808609008789,25.721771240234375,179.2899932861328,,233.5399932861328,19.131317138671875,179.4407958984375,16.293190002441406,107.50044250488281,9.02400016784668,52.189998626708984,131.96328735351562,,100.95333862304688,11.036395072937012,,138.03854370117188,4.3080525398254395,54.26213455200195,,,17.989530563354492,248.8743896484375,649.0968627929688,30.31999969482422,51.59849166870117,22.78091049194336,154.69679260253906,
2017-12-12,,,39.89833068847656,139.9763641357422,10.569890022277832,,57.87899398803711,10.550000190734863,55.92030334472656,25.57173728942871,174.63999938964844,,232.72999572753906,19.569807052612305,180.9210662841797,16.939096450805664,106.78218078613281,8.918000221252441,52.13999938964844,131.72805786132812,,101.00076293945312,10.88692855834961,,137.19483947753906,4.279834270477295,52.90044021606445,,,18.293344497680664,249.3136444091797,651.540771484375,29.34000015258789,49.975215911865234,23.0369873046875,152.8603057861328,
2017-12-13,,,39.88408660888672,139.64700317382812,10.521581649780273,63.82597351074219,57.91732406616211,10.600000381469727,59.720245361328125,25.309171676635742,176.47000122070312,,233.24000549316406,19.318078994750977,184.24838256835938,17.66687774658203,108.37832641601562,8.819999694824219,51.849998474121094,131.72805786132812,,101.1904296875,10.915857315063477,,138.97598266601562,4.402114391326904,52.93962478637695,,,18.28413963317871,249.28565979003906,650.563232421875,28.989999771118164,50.72745895385742,23.480195999145508,155.25244140625,
2017-12-14,,,39.80814743041992,139.3588104248047,10.453948974609375,63.90507125854492,57.831077575683594,10.539999961853027,57.26145935058594,25.08411979675293,171.75,,231.82000732421875,19.115076065063477,186.18423461914062,17.776042938232422,108.5379409790039,8.942999839782715,51.5,131.72805786132812,,100.95333862304688,10.853178977966309,,141.9289093017578,4.336270809173584,53.0375862121582,,,18.61557388305664,248.26698303222656,650.0743408203125,29.25,50.02470397949219,23.371854782104492,155.3936767578125,
2017-12-15,,,40.02173614501953,139.8528594970703,10.3090238571167,64.77520751953125,57.591514587402344,10.609999656677246,59.50643539428711,24.962215423583984,173.5500030517578,,233.47999572753906,19.30183982849121,189.4737548828125,17.994380950927734,107.0216064453125,8.949999809265137,51.77000045776367,134.78604125976562,,98.67727661132812,10.790498733520508,,140.6633758544922,4.336270809173584,54.32091522216797,,,18.79970359802246,250.3344268798828,653.007080078125,29.639999389648438,49.79705047607422,23.091157913208008,156.3637237548828,
2017-12-18,,,40.22108459472656,140.552734375,10.676168441772461,64.83452606201172,58.492279052734375,10.75,62.2470588684082,25.04660987854004,173.3699951171875,,240.92999267578125,19.074472427368164,197.0395050048828,17.921600341796875,108.29852294921875,9.187999725341797,51.439998626708984,134.31558227539062,,101.61720275878906,10.964073181152344,,144.03817749023438,4.411520957946777,53.272701263427734,,,18.82732391357422,251.92185974121094,655.450927734375,29.969999313354492,50.57898712158203,23.539289474487305,155.51612854003906,
2017-12-19,,,40.154632568359375,141.29379272460938,10.685830116271973,63.84574508666992,58.453948974609375,10.800000190734863,60.954498291015625,25.04660987854004,171.27999877929688,,235.6199951171875,18.936429977416992,198.84872436523438,17.630489349365234,109.575439453125,9.08899974822998,51.619998931884766,135.25648498535156,,100.28948974609375,11.094253540039062,,142.7257537841797,4.3927083015441895,54.830326080322266,,,18.68001937866211,250.95433044433594,654.9622192382812,28.860000610351562,50.35133361816406,23.760892868041992,156.4673309326172,
2017-12-20,,,39.4616584777832,141.54080200195312,10.627859115600586,62.61965560913086,58.597694396972656,11.020000457763672,62.62608337402344,24.80280113220215,172.63999938964844,,233.3699951171875,18.78214454650879,200.00006103515625,17.694169998168945,112.36869049072266,9.180999755859375,51.209999084472656,131.96328735351562,,100.19465637207031,11.070145606994629,,142.2570343017578,4.345676898956299,54.33070755004883,,,19.032297134399414,250.8228759765625,656.9172973632812,29.229999542236328,50.133583068847656,23.741195678710938,159.11370849609375,
2017-12-21,,,39.62778091430664,142.2406768798828,10.72447681427002,62.560325622558594,58.597694396972656,11.029999732971191,63.51046371459961,24.86844253540039,175.32000732421875,,239.49000549316406,18.757787704467773,199.01316833496094,17.967090606689453,114.92252349853516,9.218999862670898,51.02000045776367,131.96328735351562,,101.38011169433594,11.12318229675293,,142.06954956054688,4.5055832862854,54.41886901855469,,,19.1342716217041,251.3394775390625,659.8500366210938,29.290000915527344,51.321346282958984,23.795366287231445,158.69932556152344,
2017-12-22,,,39.77017593383789,139.52349853515625,10.9563570022583,62.975616455078125,58.19521713256836,11.079999923706055,63.14115905761719,24.87782096862793,176.2899932861328,,239.0500030517578,18.774024963378906,198.3553466796875,18.13083839416504,114.92252349853516,9.175000190734863,51.15999984741211,133.6099090576172,,102.4233169555664,11.17621898651123,,142.77264404296875,4.4961771965026855,54.44826889038086,,,19.245515823364258,251.27369689941406,669.13671875,29.399999618530273,51.68757247924805,23.568838119506836,157.98358154296875,
2017-12-25,,,,,,,,,,,,,,18.774024963378906,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,,,,,,63.71720504760742,,10.90999984741211,62.35396194458008,,172.3300018310547,,237.8300018310547,18.993270874023438,,18.330978393554688,,9.246000289916992,52.61000061035156,,,,,,,4.4961771965026855,55.25157165527344,,,19.27332878112793,250.97311401367188,,29.43000030517578,51.519309997558594,,158.80291748046875,
2017-12-27,,,39.93629837036133,140.01751708984375,11.25586986541748,62.04615783691406,58.46352767944336,10.8100004196167,62.83016586303711,25.08411979675293,172.97000122070312,,237.7100067138672,19.09071159362793,196.7105712890625,18.05805778503418,114.92252349853516,9.282999992370605,54.90999984741211,133.84512329101562,,106.40644073486328,11.214790344238281,,142.6320037841797,4.449145793914795,55.868736267089844,,,19.19916534423828,251.09524536132812,670.1142578125,29.8700008392334,51.004608154296875,23.682100296020508,160.3003692626953,
2017-12-28,,,40.57231903076172,140.47039794921875,11.217223167419434,62.491111755371094,58.08980941772461,10.5600004196167,62.645511627197266,25.131006240844727,172.3000030517578,,234.74000549316406,19.194551467895508,197.20394897460938,18.258197784423828,116.43885803222656,9.265000343322754,55.40999984741211,136.43263244628906,,107.87640380859375,11.089431762695312,,141.22584533691406,4.430333137512207,55.49647903442383,,,19.115734100341797,251.61184692382812,667.6703491210938,29.1299991607666,51.37083435058594,23.67717742919922,158.67108154296875,
2017-12-29,,,40.81913375854492,139.15296936035156,11.110944747924805,63.64799118041992,57.601097106933594,10.460000038146973,62.84960174560547,24.680896759033203,172.42999267578125,,234.2100067138672,19.194551467895508,197.69740295410156,18.094449996948242,115.64078521728516,9.399999618530273,56.04999923706055,135.49171447753906,,108.58768463134766,11.089431762695312,,140.05401611328125,4.383301734924316,54.04661178588867,,,19.004484176635742,250.6631622314453,667.6703491210938,29.709999084472656,51.390628814697266,23.849536895751953,158.77467346191406,
2018-01-02,,,41.27478790283203,140.3880615234375,11.033651351928711,64.31047821044922,57.706504821777344,11.420000076293945,69.6428451538086,24.540239334106445,183.64999389648438,,242.39999389648438,19.659727096557617,197.69740295410156,18.085350036621094,,9.779000282287598,57.58000183105469,134.5508270263672,,107.54447937011719,11.238898277282715,,139.96029663085938,4.477364540100098,53.41964340209961,,,19.143543243408203,252.45724487304688,666.69287109375,30.270000457763672,53.9443244934082,23.71657371520996,154.7344512939453,
2018-01-03,,,41.11341094970703,141.95248413085938,10.917710304260254,64.41924285888672,57.974822998046875,12.029999732971191,70.99836730957031,24.624635696411133,184.0,,245.5500030517578,19.937198638916016,199.3421630859375,17.985280990600586,115.84030151367188,10.156999588012695,58.02000045776367,133.04534912109375,,106.78578186035156,11.253362655639648,,141.08523559570312,4.543208122253418,54.761749267578125,,,19.421655654907227,254.0540008544922,662.2938842773438,31.84000015258789,54.23136901855469,24.72117805480957,153.05809020996094,
2018-01-04,,,41.38869857788086,144.4226531982422,11.043313026428223,63.96440124511719,59.23972702026367,12.1899995803833,72.00028991699219,24.962215423583984,185.7100067138672,,245.72999572753906,19.95351791381836,194.9013671875,18.267295837402344,116.03982543945312,9.939000129699707,58.54999923706055,133.23353576660156,,107.54447937011719,11.156932830810547,,143.52259826660156,4.599645614624023,56.20181655883789,,,19.36603546142578,255.12481689453125,670.1142578125,32.56999969482422,54.973724365234375,24.701480865478516,153.8868408203125,
