Date,FundName,Class,NAV,AdjustedNAV,Dividend,DivYield,SharesOustanding,AUM
2020-12-08,Black Diamond Global Equity Fund,A,21.43694321,21.346881276714246,0.0,0.0,35764.524,766682.069920682
2020-12-09,Black Diamond Global Equity Fund,A,21.29167371,21.202222090035942,0.0,0.0,48033.88,1022721.6999852948
2020-12-10,Black Diamond Global Equity Fund,A,21.1983298,21.10927034103169,0.0,0.0,48033.88,1018238.029813624
2020-12-11,Black Diamond Global Equity Fund,A,21.15440741,21.065532479922734,0.0,0.0,51097.212,1080931.240163141
2020-12-14,Black Diamond Global Equity Fund,A,21.1126108,21.023911467882968,0.0,0.0,51097.212,1078795.5499210896
2020-12-15,Black Diamond Global Equity Fund,A,21.17048478,21.0815423048903,0.0,0.0,53040.613,1122895.4902383701
2020-12-16,Black Diamond Global Equity Fund,A,21.31526346,21.22571273362557,0.0,0.0,53040.613,1130574.6401749009
2020-12-17,Black Diamond Global Equity Fund,A,21.43955082,21.34947793149569,0.0,0.0,54979.761,1178741.380030954
2020-12-18,Black Diamond Global Equity Fund,A,21.52302681,21.43260321808762,0.0,0.0,54979.761,1183330.8700103925
2020-12-21,Black Diamond Global Equity Fund,A,21.43690403,21.346842261319168,0.0,0.0,54979.761,1178595.8601493367
2020-12-22,Black Diamond Global Equity Fund,A,21.65075527,21.559795059040283,0.0,0.0,54979.761,1190353.3502140904
2020-12-23,Black Diamond Global Equity Fund,A,21.56184382,21.471257148168494,0.0,0.0,54979.761,1185465.019942927
2020-12-24,Black Diamond Global Equity Fund,A,21.50879503,21.418431229337163,0.0,0.0,54979.761,1182548.410147388
2020-12-29,Black Diamond Global Equity Fund,A,21.57959035,21.48892912057951,0.0,0.0,54979.761,1186440.7199209062
2020-12-30,Black Diamond Global Equity Fund,A,21.51989549,21.42948505354221,0.0,0.0,54498.122,1172793.88984127
2020-12-31,Black Diamond Global Equity Fund,A,21.31611122,21.22655693197483,0.0,0.0,54498.122,1161688.029833129
2021-01-04,Black Diamond Global Equity Fund,A,21.1997921,21.110726497545468,0.0,0.0,54687.933,1159372.8099787293
2021-01-05,Black Diamond Global Equity Fund,A,21.15367772,21.064805855532008,0.0,0.0,54687.933,1156850.9098549527
2021-01-06,Black Diamond Global Equity Fund,A,21.08834704,20.99974964597707,0.0,0.0,54687.933,1153278.1100042681
2021-01-07,Black Diamond Global Equity Fund,A,21.18967031,21.100647231704198,0.0,0.0,54687.933,1158819.2702053692
2021-01-08,Black Diamond Global Equity Fund,A,21.37759604,21.287783438944718,0.0,0.0,54687.933,1169096.5399365854
2021-01-11,Black Diamond Global Equity Fund,A,21.34251536,21.252850141611678,0.0,0.0,54687.933,1167178.050059151
2021-01-12,Black Diamond Global Equity Fund,A,21.40487573,21.314948520178124,0.0,0.0,54687.933,1170588.409795566
2021-01-13,Black Diamond Global Equity Fund,A,21.44699947,21.356895287863345,0.0,0.0,54687.933,1172892.0700663954
2021-01-14,Black Diamond Global Equity Fund,A,21.3838561,21.29401719887476,0.0,0.0,53049.338,1134399.4099922618
2021-01-15,Black Diamond Global Equity Fund,A,21.44663247,21.356529829721676,0.0,0.0,54405.498,1166814.71995332
2021-01-18,Black Diamond Global Equity Fund,A,21.49244475,21.40214964093242,0.0,0.0,54405.498,1169307.1598612354
2021-01-19,Black Diamond Global Equity Fund,A,21.59461733,21.50389296849687,0.0,0.0,54405.498,1174865.9099580802
2021-01-20,Black Diamond Global Equity Fund,A,21.73382845,21.642519227937264,0.0,0.0,54405.498,1182439.7602688181
2021-01-21,Black Diamond Global Equity Fund,A,21.66556825,21.574545806024897,0.0,0.0,54405.498,1178726.0300942385
2021-01-22,Black Diamond Global Equity Fund,A,21.7578819,21.6664716234078,0.0,0.0,54405.498,1183748.4001946861
2021-01-25,Black Diamond Global Equity Fund,A,21.77267728,21.6812048443344,0.0,0.0,54405.498,1184553.3502116855
2021-01-26,Black Diamond Global Equity Fund,A,21.65080981,21.572296854293377,0.0125,0.0,54405.498,1177923.0898163354
2021-01-27,Black Diamond Global Equity Fund,A,21.43123286,21.353516162516552,0.0,0.0,54432.666,1166559.1402366047
2021-01-28,Black Diamond Global Equity Fund,A,21.57525777,21.497018790833845,0.0,0.0,54432.666,1174398.8000583148
2021-01-29,Black Diamond Global Equity Fund,A,21.21993662,21.142986152162354,0.0,0.0,55127.905,1169810.650093381
2021-02-01,Black Diamond Global Equity Fund,A,21.66790104,21.589326105873372,0.0,0.0,55127.905,1194505.9900825212
2021-02-02,Black Diamond Global Equity Fund,A,21.9288745,21.849353190292717,0.0,0.0,55127.905,1208892.9101929225
2021-02-03,Black Diamond Global Equity Fund,A,21.89884143,21.819429030080176,0.0,0.0,55127.905,1207237.2499631043
2021-02-04,Black Diamond Global Equity Fund,A,22.13150527,22.051249154490563,0.0,0.0,55127.905,1220063.5200315595
2021-02-05,Black Diamond Global Equity Fund,A,22.2112685,22.130723136790408,0.0,0.0,55127.905,1224460.6997974925
2021-02-08,Black Diamond Global Equity Fund,A,22.29860921,22.217747120656107,0.0,0.0,55127.905,1229275.610161005
2021-02-09,Black Diamond Global Equity Fund,A,22.21138514,22.130839353815414,0.0,0.0,55127.905,1224467.1299163317
2021-02-10,Black Diamond Global Equity Fund,A,22.1756673,22.095251038448186,0.0,0.0,55127.905,1222498.0802260065
2021-02-11,Black Diamond Global Equity Fund,A,22.1713911,22.09099034535551,0.0,0.0,59637.345,1322242.9001606295
2021-02-12,Black Diamond Global Equity Fund,A,22.20445746,22.123936795861095,0.0,0.0,59637.345,1324214.8900798438
2021-02-16,Black Diamond Global Equity Fund,A,22.32228799,22.241340033613646,0.0,0.0,59637.345,1331241.9900489866
2021-02-17,Black Diamond Global Equity Fund,A,22.28018249,22.199387222002002,0.0,0.0,59637.345,1328730.9298190891
2021-02-18,Black Diamond Global Equity Fund,A,22.18296172,22.102519006482677,0.0,0.0,60041.291,1331893.6598723806
2021-02-19,Black Diamond Global Equity Fund,A,22.13960756,22.059322062922785,0.0,0.0,60041.291,1329290.62013576
2021-02-22,Black Diamond Global Equity Fund,A,22.02656985,21.946694264828913,0.0,0.0,60041.291,1322503.6900956763
2021-02-23,Black Diamond Global Equity Fund,A,22.00651715,21.937873667630104,0.0112,0.0,60041.291,1321299.7000996405
2021-02-24,Black Diamond Global Equity Fund,A,21.92333738,21.854953354818925,0.0,0.0,60976.577,1336810.0698485482
2021-02-25,Black Diamond Global Equity Fund,A,21.68189254,21.614261637837206,0.0,0.0,60976.577,1322087.5899710355
2021-02-26,Black Diamond Global Equity Fund,A,21.78812399,21.720161727058237,0.0,0.0,60976.577,1328565.220161782
2021-03-01,Black Diamond Global Equity Fund,A,22.03695576,21.968217332474786,0.0,0.0,60976.577,1343738.1297452336
2021-03-02,Black Diamond Global Equity Fund,A,21.85464621,21.786476448670165,0.0,0.0,63699.27,1392125.0096852665
2021-03-03,Black Diamond Global Equity Fund,A,21.68413563,21.61649773111402,0.0,0.0,63699.27,1381263.61021199
2021-03-04,Black Diamond Global Equity Fund,A,21.51710153,21.449984649602335,0.0,0.0,63699.27,1370623.659976883
2021-03-05,Black Diamond Global Equity Fund,A,21.54249695,21.475300855338073,0.0,0.0,63699.27,1372241.3296922264
2021-03-08,Black Diamond Global Equity Fund,A,21.34853257,21.281941495678556,0.0,0.0,63699.27,1359885.9402802237
2021-03-09,Black Diamond Global Equity Fund,A,21.69282411,21.62515910970949,0.0,0.0,63699.27,1381817.0600453997
2021-03-10,Black Diamond Global Equity Fund,A,21.66386114,21.59628648199796,0.0,0.0,63699.27,1379972.1399993678
2021-03-11,Black Diamond Global Equity Fund,A,21.84257802,21.77444590218195,0.0,0.0,63930.069,1396397.5199564835
2021-03-12,Black Diamond Global Equity Fund,A,21.69940908,21.63172353964542,0.0,0.0,63930.069,1387244.7197436264
2021-03-15,Black Diamond Global Equity Fund,A,21.72767481,21.659901102211855,0.0,0.0,63930.069,1389051.749812862
2021-03-16,Black Diamond Global Equity Fund,A,21.74395667,21.676132175276226,0.0,0.0,63930.069,1390092.6502461103
2021-03-17,Black Diamond Global Equity Fund,A,21.71450965,21.646777007430043,0.0,0.0,63930.069,1388210.1002256658
2021-03-18,Black Diamond Global Equity Fund,A,21.64462344,21.577108788890996,0.0,0.0,63930.069,1383742.2699982175
2021-03-19,Black Diamond Global Equity Fund,A,21.64858683,21.581059816149097,0.0,0.0,63930.069,1383995.6497943914
2021-03-22,Black Diamond Global Equity Fund,A,21.66758469,21.599998417373204,0.0,0.0,64188.746,1390815.0900998989
2021-03-23,Black Diamond Global Equity Fund,A,21.5678482,21.500573028850383,0.0,0.0,64188.746,1384413.1298763573
2021-03-24,Black Diamond Global Equity Fund,A,21.33128165,21.264744385339338,0.0,0.0,64188.746,1369228.219686311
2021-03-25,Black Diamond Global Equity Fund,A,21.36422294,21.297582923738805,0.0,0.0,64188.746,1371342.6797830332
2021-03-26,Black Diamond Global Equity Fund,A,21.26745037,21.21227727463138,0.0112,0.0,64188.746,1365130.9698675359
2021-03-29,Black Diamond Global Equity Fund,A,21.3044379,21.24916884971038,0.0,0.0,64218.312,1368135.0400468248
2021-03-30,Black Diamond Global Equity Fund,A,21.40460466,21.349075752035574,0.0,0.0,64218.312,1374567.5802925339
2021-03-31,Black Diamond Global Equity Fund,A,21.28173316,21.226523011495203,0.0,0.0,64218.312,1366676.979969626
2021-04-01,Black Diamond Global Equity Fund,A,21.57725868,21.521281864244774,0.0,0.0,64218.312,1385655.130016948
2021-04-05,Black Diamond Global Equity Fund,A,21.73052509,21.674150662772377,0.0,0.0,64218.312,1395497.640153448
2021-04-06,Black Diamond Global Equity Fund,A,21.99716321,21.94009705667603,0.0,0.0,64218.312,1412620.6901347016
2021-04-07,Black Diamond Global Equity Fund,A,21.93653035,21.879621493508,0.0,0.0,64218.312,1408726.9502137692
2021-04-08,Black Diamond Global Equity Fund,A,22.05746345,22.000240862743688,0.0,0.0,64218.312,1416493.0697606963
2021-04-09,Black Diamond Global Equity Fund,A,22.10758498,22.050232364935624,0.0,0.0,64218.312,1419711.7898121537
2021-04-12,Black Diamond Global Equity Fund,A,22.23626742,22.178580970441562,0.0,0.0,64355.264,1431020.860188699
2021-04-13,Black Diamond Global Equity Fund,A,22.28102941,22.22322683662323,0.0,0.0,64355.264,1433901.5298723143
2021-04-14,Black Diamond Global Equity Fund,A,22.18272059,22.125173054336123,0.0,0.0,64355.264,1427574.8398076857
2021-04-15,Black Diamond Global Equity Fund,A,22.33643949,22.278493168991282,0.0,0.0,64355.264,1437467.4601989754
2021-04-16,Black Diamond Global Equity Fund,A,22.32774882,22.269825044766936,0.0,0.0,64355.264,1436908.1698367884
2021-04-19,Black Diamond Global Equity Fund,A,22.29827012,22.240422819901386,0.0,0.0,64355.264,1435011.060315912
2021-04-20,Black Diamond Global Equity Fund,A,22.15095753,22.09349239567282,0.0,0.0,64355.264,1425530.719695938
2021-04-21,Black Diamond Global Equity Fund,A,22.1515146,22.09404802049365,0.0,0.0,64355.264,1425566.5700828545
2021-04-22,Black Diamond Global Equity Fund,A,22.14083187,22.083393004172102,0.0,0.0,64355.264,1424879.0801734638
2021-04-23,Black Diamond Global Equity Fund,A,22.30788331,22.25001107087769,0.0,0.0,64355.264,1435629.719696244
2021-04-26,Black Diamond Global Equity Fund,A,22.29906228,22.241212924839846,0.0,0.0,64355.264,1435062.039981842
2021-04-27,Black Diamond Global Equity Fund,A,22.2468103,22.2002674439626,0.0112,0.0,64355.264,1431699.3500144193
2021-04-28,Black Diamond Global Equity Fund,A,22.22934394,22.182837625573196,0.0,0.0,65512.722,1456304.8297836047
2021-04-29,Black Diamond Global Equity Fund,A,22.12413812,22.07785190810783,0.0,0.0,65512.722,1449412.5101451627
2021-04-30,Black Diamond Global Equity Fund,A,21.9795546,21.933570873267097,0.0,0.0,65512.722,1439940.4501936212
2021-05-03,Black Diamond Global Equity Fund,A,21.95100686,21.90508285838432,0.0,0.0,65512.722,1438070.210039273
2021-05-04,Black Diamond Global Equity Fund,A,21.67592746,21.630578955758565,0.0,0.0,65512.722,1420049.0097791462
2021-05-05,Black Diamond Global Equity Fund,A,21.48722763,21.442273907253238,0.0,0.0,65512.722,1407686.770274909
2021-05-06,Black Diamond Global Equity Fund,A,21.17298379,21.128687501087956,0.0,0.0,70166.656,1485637.4700865063
2021-05-07,Black Diamond Global Equity Fund,A,21.27564209,21.231131028254747,0.0,0.0,70166.656,1492840.6597081511
2021-05-10,Black Diamond Global Equity Fund,A,20.95666993,20.91282619427239,0.0,0.0,70166.656,1470459.4498838542
2021-05-11,Black Diamond Global Equity Fund,A,20.93178831,20.887996629449834,0.0,0.0,70166.656,1468713.5898125914
2021-05-12,Black Diamond Global Equity Fund,A,20.7527547,20.709337578113466,0.0,0.0,70166.656,1456151.4000872832
2021-05-13,Black Diamond Global Equity Fund,A,20.67918785,20.635924638326326,0.0,0.0,70166.656,1450989.4602303298
2021-05-14,Black Diamond Global Equity Fund,A,20.88675781,20.84306033837464,0.0,0.0,70166.656,1465553.9502095834
2021-05-17,Black Diamond Global Equity Fund,A,20.75038149,20.70696933313856,0.0,0.0,70166.656,1455984.8798775973
2021-05-18,Black Diamond Global Equity Fund,A,20.8444273,20.800818388613454,0.0,0.0,70166.656,1462583.7598761087
2021-05-19,Black Diamond Global Equity Fund,A,20.93850162,20.894695894442187,0.0,0.0,70166.656,1469184.6403259828
2021-05-20,Black Diamond Global Equity Fund,A,20.96519036,20.921328798564282,0.0,0.0,68424.637,1434535.5400188994
2021-05-21,Black Diamond Global Equity Fund,A,20.81428156,20.77073571692833,0.0,0.0,68424.637,1424209.660158794
2021-05-25,Black Diamond Global Equity Fund,A,21.11255497,21.068385105048595,0.0,0.0,68424.637,1444618.9099647962
2021-05-26,Black Diamond Global Equity Fund,A,21.24486915,21.211599037070165,0.0112,0.0,68424.637,1453672.4597012487
2021-05-27,Black Diamond Global Equity Fund,A,21.14535285,21.112238582630614,0.0,0.0,68456.834,1447543.9099238769
2021-05-28,Black Diamond Global Equity Fund,A,21.22740923,21.194166459837305,0.0,0.0,68456.834,1453161.2299081779
2021-05-31,Black Diamond Global Equity Fund,A,21.21996109,21.18672998385167,0.0,0.0,69163.468,1467646.09980946
2021-06-01,Black Diamond Global Equity Fund,A,21.35018331,21.316748271884148,0.0,0.0,69163.468,1476652.7201553187
2021-06-02,Black Diamond Global Equity Fund,A,21.32544481,21.292048513129526,0.0,0.0,69163.468,1474941.719702201
2021-06-03,Black Diamond Global Equity Fund,A,21.05972537,21.02674519787541,0.0,0.0,70945.381,1494090.2401300156
2021-06-04,Black Diamond Global Equity Fund,A,21.12475088,21.091668875943864,0.0,0.0,70945.381,1498703.499711685
2021-06-07,Black Diamond Global Equity Fund,A,21.15674662,21.123614509639346,0.0,0.0,70945.381,1500973.449676362
2021-06-08,Black Diamond Global Equity Fund,A,21.19290514,21.159716404294407,0.0,0.0,70945.381,1503538.7296541582
2021-06-09,Black Diamond Global Equity Fund,A,21.22308738,21.189851377986187,0.0,0.0,70945.381,1505680.0201703915
2021-06-10,Black Diamond Global Equity Fund,A,21.37634866,21.342872646148162,0.0,0.0,70945.381,1516553.2000725395
2021-06-11,Black Diamond Global Equity Fund,A,21.50442084,21.470744261208846,0.0,0.0,70945.381,1525639.32967814
2021-06-14,Black Diamond Global Equity Fund,A,21.58501954,21.55121674118687,0.0,0.0,69250.818,1494780.2596909837
2021-06-15,Black Diamond Global Equity Fund,A,21.51608231,21.482387468991224,0.0,0.0,69250.818,1490006.3001228296
2021-06-16,Black Diamond Global Equity Fund,A,21.4309945,21.397432909096352,0.0,0.0,69250.818,1484113.899678501
2021-06-17,Black Diamond Global Equity Fund,A,21.68864893,21.65468384440206,0.0,0.0,69250.818,1501956.6797173247
2021-06-18,Black Diamond Global Equity Fund,A,21.75095823,21.7168955661382,0.0,0.0,69250.818,1506271.649711332
2021-06-21,Black Diamond Global Equity Fund,A,21.73984746,21.705802195942834,0.0,0.0,69250.818,1505502.2198002222
2021-06-22,Black Diamond Global Equity Fund,A,21.68563554,21.651675173462692,0.0,0.0,69250.818,1501747.9999948717
2021-06-23,Black Diamond Global Equity Fund,A,21.72491435,21.690892471648464,0.0,0.0,69250.818,1504468.0897174382
2021-06-24,Black Diamond Global Equity Fund,A,21.96955493,21.935149937040116,0.0,0.0,69250.818,1521409.6499984327
2021-06-25,Black Diamond Global Equity Fund,A,21.97900165,21.955764323646996,0.0112,0.0,69933.58,1537070.270210407
2021-06-28,Black Diamond Global Equity Fund,A,22.06502983,22.041701550248565,0.0,0.0,69965.125,1543782.5701846788
2021-06-29,Black Diamond Global Equity Fund,A,22.15621368,22.132788996011723,0.0,0.0,69965.473,1550169.9700102706
2021-06-30,Black Diamond Global Equity Fund,A,22.00447927,21.981215007402117,0.0,0.0,69965.473,1539553.8002442447
2021-07-02,Black Diamond Global Equity Fund,A,21.76930241,21.74628678842474,0.0,0.0,69965.473,1523099.53999569
2021-07-05,Black Diamond Global Equity Fund,A,21.77340429,21.750384331707096,0.0,0.0,69965.473,1523386.529970079
2021-07-06,Black Diamond Global Equity Fund,A,21.79210794,21.76906820725028,0.0,0.0,69965.473,1524695.1396891556
2021-07-07,Black Diamond Global Equity Fund,A,21.63503761,21.612163940048614,0.0,0.0,69965.473,1513705.6397564395
2021-07-08,Black Diamond Global Equity Fund,A,21.57875428,21.555940115668033,0.0,0.0,69965.473,1509767.7499509742
2021-07-09,Black Diamond Global Equity Fund,A,21.75351391,21.730514980835657,0.0,0.0,69965.473,1521994.8901252293
2021-07-12,Black Diamond Global Equity Fund,A,21.68108676,21.658164404528502,0.0,0.0,69965.473,1516927.4903174373
2021-07-13,Black Diamond Global Equity Fund,A,21.65450587,21.63161161720694,0.0,0.0,70635.319,1529572.9299148228
2021-07-14,Black Diamond Global Equity Fund,A,21.66260649,21.639703672816545,0.0,0.0,70635.319,1530145.1197926204
2021-07-15,Black Diamond Global Equity Fund,A,21.65594085,21.63304508007258,0.0,0.0,70635.319,1529674.2901848813
2021-07-16,Black Diamond Global Equity Fund,A,21.66385813,21.64095398951863,0.0,0.0,70635.319,1530233.5297832936
2021-07-19,Black Diamond Global Equity Fund,A,21.71578371,21.69282467113572,0.0,0.0,70635.319,1533901.3096908536
2021-07-20,Black Diamond Global Equity Fund,A,21.78069897,21.757671299397757,0.0,0.0,70635.319,1538486.6197889214
2021-07-21,Black Diamond Global Equity Fund,A,22.00691668,21.98364984044742,0.0,0.0,70635.319,1554465.579898221
2021-07-22,Black Diamond Global Equity Fund,A,22.07861382,22.05527117855854,0.0,0.0,70635.319,1559529.9302535087
2021-07-23,Black Diamond Global Equity Fund,A,21.67982876,21.656907734550543,0.0,0.0,70635.319,1531361.6203279744
2021-07-26,Black Diamond Global Equity Fund,A,21.19579045,21.173381174645293,0.0,0.0,70635.319,1497171.4198929037
2021-07-27,Black Diamond Global Equity Fund,A,21.2144186,21.203177788797255,0.0112,0.0,77334.759,1640611.9497561173
2021-07-28,Black Diamond Global Equity Fund,A,21.46163959,21.450267784659435,0.0,0.0,77368.17,1660447.7802778503
2021-07-29,Black Diamond Global Equity Fund,A,21.32459246,21.313293271352038,0.0,0.0,77371.707,1649920.1197095292
2021-07-30,Black Diamond Global Equity Fund,A,21.05114561,21.039991311696323,0.0,0.0,77371.707,1628763.0701512562
2021-08-03,Black Diamond Global Equity Fund,A,20.97207678,20.96096437762601,0.0,0.0,77371.707,1622645.3798036631
2021-08-04,Black Diamond Global Equity Fund,A,21.07538173,21.064214589786566,0.0,0.0,77371.707,1630638.260126713
2021-08-05,Black Diamond Global Equity Fund,A,21.14037176,21.129170183742332,0.0,0.0,77371.707,1635666.6496857943
2021-08-06,Black Diamond Global Equity Fund,A,21.17948606,21.168263758382377,0.0,0.0,77371.707,1638692.9898449043
2021-08-09,Black Diamond Global Equity Fund,A,21.49346259,21.482073922715596,0.0,0.0,77371.707,1662985.889928941
2021-08-10,Black Diamond Global Equity Fund,A,21.33514206,21.323837281471672,0.0,0.0,77371.707,1650736.3602696962
2021-08-11,Black Diamond Global Equity Fund,A,21.29562089,21.284337052418433,0.0,0.0,77371.707,1647678.539884159
2021-08-12,Black Diamond Global Equity Fund,A,21.1033824,21.092200423167615,0.0,0.0,77371.707,1632804.7197617567
2021-08-13,Black Diamond Global Equity Fund,A,21.07883053,21.067661562382742,0.0,0.0,77371.707,1630905.0996698148
2021-08-16,Black Diamond Global Equity Fund,A,20.86453308,20.853477661437378,0.0,0.0,77371.707,1614324.5401575675
2021-08-17,Black Diamond Global Equity Fund,A,20.72468066,20.713699344559366,0.0,0.0,77371.707,1603503.9196940865
2021-08-18,Black Diamond Global Equity Fund,A,20.95044782,20.939346878088845,0.0,0.0,77371.707,1620971.9102478288
2021-08-19,Black Diamond Global Equity Fund,A,20.88033407,20.869270279021016,0.0,0.0,77371.707,1615547.0897261575
2021-08-20,Black Diamond Global Equity Fund,A,21.04148316,21.030333981505553,0.0,0.0,77371.707,1628015.4699009538
2021-08-23,Black Diamond Global Equity Fund,A,20.86099522,20.849941676031115,0.0,0.0,77371.707,1614050.8098902404
2021-08-24,Black Diamond Global Equity Fund,A,21.23946639,21.2282123068107,0.0,0.0,77371.707,1643333.7703634277
2021-08-25,Black Diamond Global Equity Fund,A,21.14287229,21.13166938879508,0.0,0.0,77371.707,1635860.119960299
2021-08-26,Black Diamond Global Equity Fund,A,21.12619694,21.12619694,0.0112,0.0,77371.707,1634569.9196659764
2021-08-27,Black Diamond Global Equity Fund,A,21.10727787,21.10727787,0.0,0.0,77408.826,1633889.5999724807
2021-08-30,Black Diamond Global Equity Fund,A,21.10602142,21.10602142,0.0,0.0,77408.826,1633792.339653053
2021-08-31,Black Diamond Global Equity Fund,A,21.24767271,21.24767271,0.0,0.0,77408.826,1644757.3997133384
2021-09-01,Black Diamond Global Equity Fund,A,21.58972092,21.589720919999998,0.0,0.0,77408.826,1671234.95008484
2021-09-02,Black Diamond Global Equity Fund,A,21.39883468,21.398834679999997,0.0,0.0,77408.826,1656458.6703468857
2021-09-03,Black Diamond Global Equity Fund,A,21.33042051,21.330420509999996,0.0,0.0,77408.826,1651162.8097654213
2021-09-07,Black Diamond Global Equity Fund,A,21.61541566,21.615415659999996,0.0,0.0,77408.826,1673223.9497426152
2021-09-08,Black Diamond Global Equity Fund,A,21.44804186,21.448041859999996,0.0,0.0,77408.826,1660267.7403814564
2021-09-09,Black Diamond Global Equity Fund,A,21.36768461,21.367684609999998,0.0,0.0,77408.826,1654047.379998368
2021-09-10,Black Diamond Global Equity Fund,A,21.26969979,21.269699789999997,0.0,0.0,77408.826,1646462.4901163466
2021-09-13,Black Diamond Global Equity Fund,A,21.00320279,21.003202789999996,0.0,0.0,77408.826,1625833.2702138245
2021-09-14,Black Diamond Global Equity Fund,A,20.91713521,20.917135209999998,0.0,0.0,77408.826,1619170.8798893637
2021-09-15,Black Diamond Global Equity Fund,A,20.69452262,20.694522619999997,0.0,0.0,78604.02,1626672.6699129324
2021-09-16,Black Diamond Global Equity Fund,A,20.80778121,20.807781209999998,0.0,0.0,78604.02,1635575.2503864644
2021-09-17,Black Diamond Global Equity Fund,A,20.97907677,20.97907677,0.0,0.0,78604.02,1649039.7700106155
